task_id,fold,method,gold_count,is_multi_skill,retrieved_ids,gold_ids,hit_ids,top1_is_gold,any_gold_coverage,complete_gold_coverage,gold_recall,skill_precision,extra_skill_count,context_tokens_approx,underload
earthquake-phase-association,2,graph_cv_all_seed3,4,1,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-datacenter-client|benchflow-ai--obspy-data-api|bbeierle12--audio-analysis|0xhubed--entry-signals|catlog22--csv-wave-pipeline|aaaaqwq--amplitude-automation|benchflow-ai--gamma-phase-associator|curiositech--web-wave-designer,benchflow-ai--gamma-phase-associator|benchflow-ai--obspy-data-api|benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-data-api|benchflow-ai--gamma-phase-associator,1,1,1,1.0,0.4,6,29515,0
earthquake-phase-association,2,graph_cv_all_seed5,4,1,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-datacenter-client|benchflow-ai--obspy-data-api|bbeierle12--audio-analysis|0xhubed--entry-signals|curiositech--web-wave-designer|catlog22--csv-wave-pipeline|aaaaqwq--amplitude-automation|benchflow-ai--gamma-phase-associator,benchflow-ai--gamma-phase-associator|benchflow-ai--obspy-data-api|benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-data-api|benchflow-ai--gamma-phase-associator,1,1,1,1.0,0.4,6,29515,0
earthquake-phase-association,2,graph_cv_prune_top20,4,1,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-datacenter-client|benchflow-ai--obspy-data-api|bbeierle12--audio-analysis|0xhubed--entry-signals|catlog22--csv-wave-pipeline|aaaaqwq--amplitude-automation|benchflow-ai--gamma-phase-associator|curiositech--web-wave-designer,benchflow-ai--gamma-phase-associator|benchflow-ai--obspy-data-api|benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-data-api|benchflow-ai--gamma-phase-associator,1,1,1,1.0,0.4,6,29515,0
earthquake-phase-association,2,graph_transductive_upper_bound,4,1,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-datacenter-client|benchflow-ai--obspy-data-api|benchflow-ai--gamma-phase-associator|bbeierle12--audio-analysis|0xhubed--entry-signals|catlog22--csv-wave-pipeline|aaaaqwq--amplitude-automation|curiositech--web-wave-designer,benchflow-ai--gamma-phase-associator|benchflow-ai--obspy-data-api|benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection,benchflow-ai--seisbench-model-api|benchflow-ai--seismic-picker-selection|benchflow-ai--obspy-data-api|benchflow-ai--gamma-phase-associator,1,1,1,1.0,0.4,6,29515,0
econ-detrending-correlation,2,bm25_top10,1,0,wwwzhouhui--excel-report-generator|jmsktm--unit-economics-calculator|famaoai-creator--unit-economics-optimizer|majiayu000--jn|omer-metin--tokenomics-design|kangarooking--x-filter|bdambrosio--test-json-sql-filter|harryoung--excel-parser|jeremylongshore--excel-formula-generator|jeremylongshore--excel-macro-creator,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,14302,1
econ-detrending-correlation,2,hybrid_top10,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|wwwzhouhui--excel-report-generator|harryoung--excel-parser|PolicyEngine--microdf|kangarooking--x-filter|EXboys--data-analysis|shipshitdev--table-filters|benchflow-ai--xlsx-3,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,20912,1
econ-detrending-correlation,2,graph_semantic_seed3,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|tondevrel--pandas-performance|wwwzhouhui--excel-report-generator|Jeffallan--pandas-pro|EXboys--data-analysis|harryoung--excel-parser|mindrally--data-analyst|PolicyEngine--microdf,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,19458,1
econ-detrending-correlation,2,graph_metadata_seed3,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|wwwzhouhui--excel-report-generator|harryoung--excel-parser|PolicyEngine--microdf|kangarooking--x-filter|EXboys--data-analysis|shipshitdev--table-filters|benchflow-ai--xlsx-3,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,20912,1
econ-detrending-correlation,2,graph_all_content_seed3,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|tondevrel--pandas-performance|wwwzhouhui--excel-report-generator|Jeffallan--pandas-pro|EXboys--data-analysis|harryoung--excel-parser|mindrally--data-analyst|PolicyEngine--microdf,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,19458,1
econ-detrending-correlation,2,graph_cv_corequired_seed3,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|wwwzhouhui--excel-report-generator|harryoung--excel-parser|PolicyEngine--microdf|kangarooking--x-filter|EXboys--data-analysis|shipshitdev--table-filters|benchflow-ai--xlsx-3,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,20912,1
econ-detrending-correlation,2,graph_cv_all_seed3,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|tondevrel--pandas-performance|wwwzhouhui--excel-report-generator|Jeffallan--pandas-pro|EXboys--data-analysis|harryoung--excel-parser|mindrally--data-analyst|PolicyEngine--microdf,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,19458,1
econ-detrending-correlation,2,graph_cv_all_seed5,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|wwwzhouhui--excel-report-generator|harryoung--excel-parser|bytedance--data-analysis|tondevrel--pandas-performance|Jeffallan--pandas-pro|vstorm-co--data-analysis|EXboys--data-analysis,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,20736,1
econ-detrending-correlation,2,graph_cv_prune_top20,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|tondevrel--pandas-performance|wwwzhouhui--excel-report-generator|Jeffallan--pandas-pro|EXboys--data-analysis|harryoung--excel-parser|mindrally--data-analyst|PolicyEngine--microdf,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,19458,1
econ-detrending-correlation,2,graph_transductive_upper_bound,1,0,manutej--pandas|oimiragieo--pandas-data-manipulation-rules|mindrally--pandas-best-practices|tondevrel--pandas-performance|wwwzhouhui--excel-report-generator|Jeffallan--pandas-pro|EXboys--data-analysis|harryoung--excel-parser|mindrally--data-analyst|PolicyEngine--microdf,benchflow-ai--timeseries-detrending,,0,0,0,0.0,0.0,10,19458,1
exceltable-in-ppt,2,bm25_top10,2,1,404kidwiz--pptx-skill|sickn33--pptx-official|yusuketsunoda--pptx-translation|travisjneuman--document-skills|vasilyu1983--document-pptx|aaaaqwq--pptx|bbeierle12--pptx|benchflow-ai--pptx|composiohq--pptx|dedalus-erp-pas--pptx,benchflow-ai--pptx|benchflow-ai--xlsx-1,benchflow-ai--pptx,0,1,0,0.5,0.1,9,34316,1
exceltable-in-ppt,2,hybrid_top10,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|autumnsgrove--pptx|moosegoose0701--storyboard-to-slides|travisjneuman--document-skills|benchflow-ai--xlsx-3|yusuketsunoda--pptx-translation|aaaaqwq--pptx,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,28238,1
exceltable-in-ppt,2,graph_semantic_seed3,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|autumnsgrove--pptx|moosegoose0701--storyboard-to-slides|aktsmm--powerpoint-automation|bytedance--ppt-generation|aaaaqwq--pptx|daymade--ppt-creator,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,41724,1
exceltable-in-ppt,2,graph_metadata_seed3,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|moosegoose0701--storyboard-to-slides|travisjneuman--document-skills|bytedance--ppt-generation|daymade--ppt-creator|autumnsgrove--pptx|michaelboeding--slide-generation,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,36831,1
exceltable-in-ppt,2,graph_all_content_seed3,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|moosegoose0701--storyboard-to-slides|autumnsgrove--pptx|bytedance--ppt-generation|daymade--ppt-creator|michaelboeding--slide-generation|aktsmm--powerpoint-automation,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,43106,1
exceltable-in-ppt,2,graph_cv_corequired_seed3,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|autumnsgrove--pptx|moosegoose0701--storyboard-to-slides|travisjneuman--document-skills|benchflow-ai--xlsx-3|yusuketsunoda--pptx-translation|aaaaqwq--pptx,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,28238,1
exceltable-in-ppt,2,graph_cv_all_seed3,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|moosegoose0701--storyboard-to-slides|autumnsgrove--pptx|bytedance--ppt-generation|daymade--ppt-creator|michaelboeding--slide-generation|aktsmm--powerpoint-automation,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,43106,1
exceltable-in-ppt,2,graph_cv_all_seed5,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|autumnsgrove--pptx|moosegoose0701--storyboard-to-slides|bytedance--ppt-generation|daymade--ppt-creator|aktsmm--powerpoint-automation|huyansheng3--single-slide-ppt,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,46688,1
exceltable-in-ppt,2,graph_cv_prune_top20,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|moosegoose0701--storyboard-to-slides|autumnsgrove--pptx|aaaaqwq--pptx|benchflow-ai--pptx|travisjneuman--document-skills|dedalus-erp-pas--pptx,benchflow-ai--pptx|benchflow-ai--xlsx-1,benchflow-ai--pptx,0,1,0,0.5,0.1,9,37208,1
exceltable-in-ppt,2,graph_transductive_upper_bound,2,1,404kidwiz--pptx-skill|vasilyu1983--document-pptx|sickn33--pptx-official|vamseeachanta--python-pptx|moosegoose0701--storyboard-to-slides|autumnsgrove--pptx|bytedance--ppt-generation|daymade--ppt-creator|michaelboeding--slide-generation|aktsmm--powerpoint-automation,benchflow-ai--pptx|benchflow-ai--xlsx-1,,0,0,0,0.0,0.0,10,43106,1
fix-build-google-auto,2,bm25_top10,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|Yeachan-Heo--build-fix|jh941213--build-fix|jabrena--110-java-maven-best-practices|giuseppe-trisciuoglio--graalvm-native-image|readthedocs--readthedocs-build-failure-triage|jmerta--bug-triage|arvindand--maven-tools,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle,0,1,0,0.3333333333333333,0.1,9,21788,1
fix-build-google-auto,2,hybrid_top10,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--112-java-maven-plugins|giuseppe-trisciuoglio--graalvm-native-image|personamanagmentlayer--java-expert|arvindand--maven-tools|jabrena--113-java-maven-documentation|readthedocs--readthedocs-build-failure-triage,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle,0,1,0,0.3333333333333333,0.1,9,26816,1
fix-build-google-auto,2,graph_semantic_seed3,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--113-java-maven-documentation|benchflow-ai--maven-dependency-management|thebushidocollective--maven-dependency-management|jabrena--111-java-maven-dependencies|jabrena--112-java-maven-plugins|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,0,1,1,1.0,0.3,7,26147,0
fix-build-google-auto,2,graph_metadata_seed3,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--112-java-maven-plugins|giuseppe-trisciuoglio--graalvm-native-image|personamanagmentlayer--java-expert|arvindand--maven-tools|jabrena--113-java-maven-documentation|readthedocs--readthedocs-build-failure-triage,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle,0,1,0,0.3333333333333333,0.1,9,26816,1
fix-build-google-auto,2,graph_all_content_seed3,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--113-java-maven-documentation|benchflow-ai--maven-dependency-management|thebushidocollective--maven-dependency-management|jabrena--111-java-maven-dependencies|benchflow-ai--maven-plugin-configuration|thebushidocollective--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,0,1,1,1.0,0.3,7,30449,0
fix-build-google-auto,2,graph_cv_corequired_seed3,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--112-java-maven-plugins|giuseppe-trisciuoglio--graalvm-native-image|personamanagmentlayer--java-expert|arvindand--maven-tools|jabrena--113-java-maven-documentation|readthedocs--readthedocs-build-failure-triage,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle,0,1,0,0.3333333333333333,0.1,9,26816,1
fix-build-google-auto,2,graph_cv_all_seed3,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--113-java-maven-documentation|benchflow-ai--maven-dependency-management|thebushidocollective--maven-dependency-management|jabrena--111-java-maven-dependencies|benchflow-ai--maven-plugin-configuration|thebushidocollective--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,0,1,1,1.0,0.3,7,30449,0
fix-build-google-auto,2,graph_cv_all_seed5,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--112-java-maven-plugins|jabrena--113-java-maven-documentation|benchflow-ai--maven-dependency-management|thebushidocollective--maven-dependency-management|jabrena--111-java-maven-dependencies|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,0,1,1,1.0,0.3,7,26147,0
fix-build-google-auto,2,graph_cv_prune_top20,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|jabrena--110-java-maven-best-practices|jabrena--113-java-maven-documentation|benchflow-ai--maven-dependency-management|thebushidocollective--maven-dependency-management|jabrena--111-java-maven-dependencies|jabrena--112-java-maven-plugins|personamanagmentlayer--java-expert,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management,0,1,0,0.6666666666666666,0.2,8,26921,1
fix-build-google-auto,2,graph_transductive_upper_bound,3,1,curiouslearner--java-maven-helper|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration|jabrena--110-java-maven-best-practices|jabrena--113-java-maven-documentation|thebushidocollective--maven-dependency-management|jabrena--111-java-maven-dependencies|thebushidocollective--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,benchflow-ai--maven-build-lifecycle|benchflow-ai--maven-dependency-management|benchflow-ai--maven-plugin-configuration,0,1,1,1.0,0.3,7,30449,0
fix-erlang-ssh-cve,2,bm25_top10,6,1,statechangelabs--ssh-tunnel-debug|chaterm--ssh|benchflow-ai--ssh-penetration-testing|davila7--ssh-penetration-testing|sickn33--ssh-penetration-testing|jeremylongshore--ssh-key-manager|benchflow-ai--erlang-otp-behaviors|thebushidocollective--erlang-otp-behaviors|statechangelabs--ssh-tunnel|oakoss--ssh-remote,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-otp-behaviors,0,1,0,0.3333333333333333,0.2,8,23301,1
fix-erlang-ssh-cve,2,hybrid_top10,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|benchflow-ai--ssh-penetration-testing|thebushidocollective--gleam-actor-model|davila7--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|daymade--tunnel-doctor|existential-birds--wish-ssh-code-review|statechangelabs--ssh-tunnel-debug,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing,0,1,0,0.3333333333333333,0.2,8,33567,1
fix-erlang-ssh-cve,2,graph_semantic_seed3,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|thebushidocollective--gleam-actor-model|benchflow-ai--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|davila7--ssh-penetration-testing|benchflow-ai--erlang-concurrency|thebushidocollective--erlang-concurrency|hwatkins--elixir-otp,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency,0,1,0,0.5,0.3,7,32128,1
fix-erlang-ssh-cve,2,graph_metadata_seed3,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|benchflow-ai--ssh-penetration-testing|thebushidocollective--gleam-actor-model|davila7--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|daymade--tunnel-doctor|existential-birds--wish-ssh-code-review|statechangelabs--ssh-tunnel-debug,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing,0,1,0,0.3333333333333333,0.2,8,33567,1
fix-erlang-ssh-cve,2,graph_all_content_seed3,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|thebushidocollective--gleam-actor-model|benchflow-ai--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|davila7--ssh-penetration-testing|benchflow-ai--erlang-concurrency|thebushidocollective--erlang-concurrency|hwatkins--elixir-otp,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency,0,1,0,0.5,0.3,7,32128,1
fix-erlang-ssh-cve,2,graph_cv_corequired_seed3,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|benchflow-ai--ssh-penetration-testing|thebushidocollective--gleam-actor-model|davila7--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|daymade--tunnel-doctor|existential-birds--wish-ssh-code-review|statechangelabs--ssh-tunnel-debug,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing,0,1,0,0.3333333333333333,0.2,8,33567,1
fix-erlang-ssh-cve,2,graph_cv_all_seed3,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|thebushidocollective--gleam-actor-model|benchflow-ai--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|davila7--ssh-penetration-testing|benchflow-ai--erlang-concurrency|thebushidocollective--erlang-concurrency|hwatkins--elixir-otp,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency,0,1,0,0.5,0.3,7,32128,1
fix-erlang-ssh-cve,2,graph_cv_all_seed5,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|benchflow-ai--ssh-penetration-testing|thebushidocollective--gleam-actor-model|thebushidocollective--elixir-otp-patterns|davila7--ssh-penetration-testing|benchflow-ai--erlang-concurrency|thebushidocollective--erlang-concurrency|hwatkins--elixir-otp,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency,0,1,0,0.5,0.3,7,32128,1
fix-erlang-ssh-cve,2,graph_cv_prune_top20,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|thebushidocollective--gleam-actor-model|benchflow-ai--ssh-penetration-testing|thebushidocollective--elixir-otp-patterns|davila7--ssh-penetration-testing|benchflow-ai--erlang-concurrency|thebushidocollective--erlang-concurrency|benchflow-ai--erlang-distribution,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution,0,1,0,0.6666666666666666,0.4,6,32414,1
fix-erlang-ssh-cve,2,graph_transductive_upper_bound,6,1,thebushidocollective--erlang-otp-behaviors|benchflow-ai--erlang-otp-behaviors|sickn33--ssh-penetration-testing|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|thebushidocollective--gleam-actor-model|thebushidocollective--elixir-otp-patterns|davila7--ssh-penetration-testing|benchflow-ai--find-bugs,benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--erlang-otp-behaviors|benchflow-ai--find-bugs|benchflow-ai--senior-security|benchflow-ai--ssh-penetration-testing,benchflow-ai--erlang-otp-behaviors|benchflow-ai--ssh-penetration-testing|benchflow-ai--erlang-concurrency|benchflow-ai--erlang-distribution|benchflow-ai--find-bugs,0,1,0,0.8333333333333334,0.5,5,30971,1
invoice-fraud-detection,2,bm25_top10,3,1,benchflow-ai--fuzzy-match|josiahsiegel--string-manipulation-mastery|omer-metin--document-ai|massgen--semtools|cjinhuo--text-search-engine|daymade--excel-automation|vanman2024--document-parsers|Microck--invoice-organizer|skinnyandbald--invoice|vasilyu1983--document-xlsx,benchflow-ai--fuzzy-match|benchflow-ai--pdf-1|benchflow-ai--xlsx-1,benchflow-ai--fuzzy-match,1,1,0,0.3333333333333333,0.1,9,21276,1
invoice-fraud-detection,2,hybrid_top10,3,1,benchflow-ai--fuzzy-match|omer-metin--document-ai|skinnyandbald--invoice|vanman2024--document-parsers|daymade--excel-automation|enuno--docling|jst-well-dan--invoice-processor|eyadsibai--document-processing|massgen--semtools|mofa-org--pdf-processing,benchflow-ai--fuzzy-match|benchflow-ai--pdf-1|benchflow-ai--xlsx-1,benchflow-ai--fuzzy-match,1,1,0,0.3333333333333333,0.1,9,19873,1
invoice-fraud-detection,2,graph_semantic_seed3,3,1,benchflow-ai--fuzzy-match|omer-metin--document-ai|skinnyandbald--invoice|vanman2024--document-parsers|jst-well-dan--invoice-processor|enuno--docling|eachlabs--invoice-generation|mofa-org--pdf-processing|daymade--excel-automation|Microck--invoice-organizer,benchflow-ai--fuzzy-match|benchflow-ai--pdf-1|benchflow-ai--xlsx-1,benchflow-ai--fuzzy-match,1,1,0,0.3333333333333333,0.1,9,18487,1
invoice-fraud-detection,2,graph_metadata_seed3,3,1,benchflow-ai--fuzzy-match|omer-metin--document-ai|skinnyandbald--invoice|vanman2024--document-parsers|jst-well-dan--invoice-processor|vamseeachanta--pdf-text-extractor|daymade--excel-automation|davila7--pdf-processing|enuno--docling|jmagly--pdf-extractor,benchflow-ai--fuzzy-match|benchflow-ai--pdf-1|benchflow-ai--xlsx-1,benchflow-ai--fuzzy-match,1,1,0,0.3333333333333333,0.1,9,20481,1
invoice-fraud-detection,2,graph_all_content_seed3,3,1,benchflow-ai--fuzzy-match|omer-metin--document-ai|skinnyandbald--invoice|jst-well-dan--invoice-processor|vanman2024--document-parsers|vamseeachanta--pdf-text-extractor|eachlabs--invoice-generation|davila7--pdf-processing|enuno--docling|jmagly--pdf-extractor,benchflow-ai--fuzzy-match|benchflow-ai--pdf-1|benchflow-ai--xlsx-1,benchflow-ai--fuzzy-match,1,1,0,0.3333333333333333,0.1,9,21384,1
